#                           Boiler Efficiency Data File
#                           ===========================
#
#                           (C) Crown Copyright 2015
#
#
#     Boiler efficiency tests are subject to a degree of measurement uncertainty.
#     Consequently small differences in the efficiency values calculated from them
#     are not significant and should not be relied on when comparing boilers.
#     Statistical analysis suggests that if two boilers have SEDBUK values 3   
#     percentage points apart then there is 95% confidence that the boiler with the
#     higher value is more efficient.
#
#
#
# *** Please be aware that the revision numbers on the control lines may not always
# *** be 1 more than the last file you received. There may have been additional
# *** increments in between.
#
$001,386,2015,12,17
#
#
$191,291,25,2015,12,08
# Table 191 (Current fuel prices) follows ...
#
1,1,95,4.32,2015/Dec/08 14:40
1,2,70,8.15,2015/Dec/08 14:40
1,3,0,10.44,2015/Dec/08 14:40
2,4,0,5.06,2015/Dec/08 14:40
3,11,0,4.07,2015/Dec/08 14:40
3,15,0,4.09,2015/Dec/08 14:40
3,12,0,5.09,2015/Dec/08 14:40
3,20,0,4.65,2013/Dec/10 16:52
3,22,0,6.02,2015/Dec/08 14:40
3,23,0,5.48,2015/Dec/08 14:40
3,21,0,3.41,2015/Dec/08 14:40
3,10,0,4.42,2015/Dec/08 14:40
4,30,0,15.32,2015/Dec/08 14:40
4,32,10,18.15,2015/Dec/08 14:40
4,31,0,6.86,2015/Dec/08 14:40
4,34,9,17.43,2015/Dec/08 14:40
4,33,0,9.58,2015/Dec/08 14:40
4,35,43,9.04,2015/Dec/08 14:40
4,36,0,15.32,2015/Dec/08 14:40
5,47,95,5.27,2015/Dec/08 14:40
6,48,0,3.69,2015/Dec/08 14:40
#
# ... end of Table 191 Format 291
#
#
$301,207,57,2015,09,16
# Table 301 (Manufacturers) follows ...
#
004151,000041,Boulter Boilers,Boulter,Camray 5 System,100/130 System,0001039945,1999,2000,4,1,1,1,1,2,2,29.3,38.1,D,,81.2,2,,201,1,1,115,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
004150,000041,Boulter Boilers,Boulter,Camray 5 Utility,100/130 Utility,0001099842,1998,2000,4,1,1,1,1,2,2,29.3,38.1,D,,81.2,2,,201,1,1,115,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
004149,000041,Boulter Boilers,Boulter,Camray 5,100/130,0001099838,1998,2000,4,1,1,1,1,2,2,29.3,38.1,D,,81.2,2,,201,1,1,115,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001731,000035,Worcester Heat Systems,Worcester,Bosch Greenstar ZWBR,7-25A,47 311 44,1999,2001,1,2,1,2,2,2,2,25.3,25.3,A,,90.7,2,,104,1,2,,,0,,,0,,,,,,,,2003/May/29 14:12
008106,000031,Vaillant,Vaillant,Ecomax,622E,VU GB 246 E-C,2000,2001,1,2,1,1,2,2,2,22.4,22.4,A,,90.4,2,,102,1,2,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
008131,000031,Vaillant,Vaillant,Ecomax,613E,VU GB 126 E-C,2000,2001,1,2,1,1,2,2,2,13.5,13.5,A,,90.4,2,,102,1,2,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
008107,000031,Vaillant,Vaillant,Ecomax,618E,VU GB 196 E-C,2000,2001,1,2,1,1,2,2,2,18.4,18.4,A,,90.3,2,,102,1,2,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
008104,000031,Vaillant,Vaillant,Ecomax,828/1E,VUW GB 286 E-C,2000,2001,1,2,1,2,2,2,2,22.4,22.4,A,,90.3,2,,104,1,2,,,0,,,0,,,,,,,,2006/Jan/17 12:55
008105,000031,Vaillant,Vaillant,Ecomax,824/1E,VUW GB 246 E-C,2000,2001,1,2,1,2,2,2,2,18.4,18.4,A,,90.2,2,,104,1,2,,,0,,,0,,,,,,,,2006/Jan/17 12:55
008228,000097,Ferroli SpA,Ferroli,Arena 30 A,,,2000,2001,1,2,1,1,2,2,2,32.4,32.4,B,,89.9,2,,102,1,2,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
008229,000097,Ferroli SpA,Ferroli,Arena 30 C,,,2000,2001,1,2,1,2,2,2,2,32.4,32.4,B,,89.8,2,,104,1,2,,,0,,,0,,,,,,,,2006/Jan/17 12:55
005946,000008,Caradon Plumbing,Ideal,Systemiser,SE,G.C.No 41 349 70,,2001,1,2,1,1,2,2,2,24.0,24.0,B,,88.4,2,,102,1,2,126,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
005956,000008,Caradon Plumbing,Ideal,Response,SE,G.C.No 47 348 03,,2001,1,2,1,2,2,2,2,24.0,24.0,B,,88.3,2,,104,1,2,126,0,0,,,0,,,,,,,,2006/Jan/17 12:55
005948,000008,Caradon Plumbing,Ideal,Minimser,SE40,G.C.No 41 349 65,,2001,1,2,1,1,2,2,2,,11.7,B,,86.7,2,,101,1,1,50,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
005951,000008,Caradon Plumbing,Ideal,Minimser,SE70,G.C.No 41 349 68,,2001,1,2,1,1,2,2,2,,20.5,B,,86.5,2,,101,1,1,50,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
005949,000008,Caradon Plumbing,Ideal,Minimser,SE50,G.C.No 41 349 66,,2001,1,2,1,1,2,2,2,,14.7,B,,86.4,2,,101,1,1,50,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
005952,000008,Caradon Plumbing,Ideal,Minimser,SE80,G.C.No 41 349 69,,2001,1,2,1,1,2,2,2,,23.4,B,,86.3,2,,101,1,1,50,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
005950,000008,Caradon Plumbing,Ideal,Minimser,SE60,G.C.No 41 349 67,,2001,1,2,1,1,2,2,2,,17.6,B,,86.3,2,,101,1,1,50,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
005947,000008,Caradon Plumbing,Ideal,Minimser,SE30,G.C.No 41 349 64,,2001,1,2,1,1,2,2,2,,8.8,B,,86.1,2,,101,1,1,50,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001790,000035,Worcester Heat Systems,Worcester,Bosch RX-2,RSF,47 311 41,1999,2001,1,2,1,2,2,2,2,26,26,C,,85.7,2,,104,1,2,,,0,,,0,,,,,,,,2002/Aug/14 10:22
002047,000005,Potterton Myson,Potterton Myson,Puma 80e,,LGD,1993,2001,1,2,1,2,1,2,2,24.0,24.0,D,,79.2,2,,104,1,2,90,0,0,,,0,,,,,,,,2006/Jan/17 12:55
002046,000005,Potterton Myson,Potterton Myson,Puma 80e Security,,LSG,1999,2001,1,2,1,2,1,2,2,24.0,24.0,D,,79.2,2,,104,1,2,90,0,0,,,0,,,,,,,,2006/Jan/17 12:55
002055,000005,Potterton Myson,Potterton Myson,Combi 80,,LRK,1998,2001,1,2,1,2,1,2,2,24.0,24.0,D,,79.2,2,,104,1,2,200,0,0,,,0,,,,,,,,2006/Jan/17 12:55
002053,000005,Potterton Myson,Potterton Myson,Puma 100e,,LGF,1993,2001,1,2,1,2,1,2,2,29.0,29.0,D,,78.8,2,,104,1,2,90,0,0,,,0,,,,,,,,2006/Jan/17 12:55
002052,000005,Potterton Myson,Potterton Myson,Puma 100ec,,LRS,1999,2001,1,2,1,2,1,2,2,29.0,29.0,D,,78.8,2,,104,1,2,90,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001949,000005,Potterton Myson,Potterton Myson,Combi 100,,LRR,1999,2001,1,2,1,2,1,2,2,29.0,29.0,D,,78.8,2,,104,1,2,200,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001846,000005,Baxi Heating,Baxi Heating,Solo PF 3,30,GC No 41-075-04,1999,2001,1,2,1,1,1,2,2,5.86,8.9,D,,78.8,2,,101,1,1,90,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002051,000005,Potterton Myson,Potterton Myson,Puma 100e Security,,LSJ,1999,2001,1,2,1,2,1,2,2,29.0,29.0,D,,78.8,2,,104,1,2,90,0,0,,,0,,,,,,,,2006/Jan/17 12:55
002042,000005,Potterton Myson,Potterton Myson,Suprima 70,,HHS,1997,2001,1,2,1,1,1,2,2,17.3,20.5,D,,78.4,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002044,000005,Potterton Myson,Potterton Myson,Suprima 100,,HHV,1997,2001,1,2,1,1,1,2,2,28.72,28.72,D,,78.3,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008182,000035,Worcester Heat Systems,Worcester,24CDi,RSF Serial ASB,47 311 30,1997,2001,1,2,1,2,1,2,2,24,24,D,,78.1,2,,104,1,2,,,0,,,0,,,,,,,,2002/Jul/29 15:33
008588,000035,Worcester Heat Systems,Worcester,25 Si - L,RSF,47 311 49,1999,2001,1,2,1,2,1,2,2,25,25,D,,78,2,,104,1,2,,,0,,,0,,,,,,,,2001/Nov/22 08:37
002041,000005,Potterton Myson,Potterton Myson,Suprima 60,,HHR,1997,2001,1,2,1,1,1,2,2,14.4,17.6,E,,77.9,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001849,000005,Baxi Heating,Baxi Heating,Solo PF 3,60,GC No 41-075-07,1999,2001,1,2,1,1,1,2,2,14.95,17.58,E,,77.8,2,,101,1,1,90,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001851,000005,Baxi Heating,Baxi Heating,Solo PF 3,80,GC No 41-075-09,1999,2001,1,2,1,1,1,2,2,20.8,23.45,E,,77.8,2,,101,1,1,90,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001847,000005,Baxi Heating,Baxi Heating,Solo PF 3,40,GC No 41-075-05,1999,2001,1,2,1,1,1,2,2,9.09,11.72,E,,77.8,2,,101,1,1,90,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002021,000005,Potterton Myson,Potterton Myson,Suprima 120,,HMT,1999,2001,1,2,1,1,1,2,2,23.45,35.17,E,,77.8,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001850,000005,Baxi Heating,Baxi Heating,Solo PF 3,70,GC No 41-075-08,1999,2001,1,2,1,1,1,2,2,17.88,20.5,E,,77.7,2,,101,1,1,90,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
005987,000035,Worcester Heat Systems,Worcester,25 Si,RSF,47 311 49,2000,2001,1,2,1,2,1,2,2,25,25,E,,77.7,2,,104,1,2,,,0,,,0,,,,,,,,2001/Nov/22 08:38
001864,000097,Ferroli SpA,Ferroli,Sigma 40,,,1999,2001,1,2,1,1,1,2,2,8.5,11.7,E,,77.7,2,,101,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
001990,000005,Potterton Myson,Potterton Myson,Kingfisher Mf CF 90,,HMD,1997,2001,1,1,1,1,1,1,2,23.45,26.38,E,,77.6,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001981,000005,Potterton Myson,Potterton Myson,Kingfisher Mf RS 90,,HLW,1997,2001,1,1,1,1,1,2,2,23.45,26.38,E,,77.6,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008053,000011,Vokera,Vokera,Linea 28,,47-094-28,1998,2001,1,2,1,2,1,2,2,28,28,E,,77.6,2,,104,1,2,125,0,0,,,0,,,,,,,,2006/Jan/17 12:55
002040,000005,Potterton Myson,Potterton Myson,Suprima 50,,HHP,1997,2001,1,2,1,1,1,2,2,11.4,14.7,E,,77.5,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008051,000011,Vokera,Vokera,Linea 24,,47-094-27,1998,2001,1,2,1,2,1,2,2,23.7,23.7,E,,77.5,2,,104,1,2,125,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001866,000097,Ferroli SpA,Ferroli,Sigma 60,,,1999,2001,1,2,1,1,1,2,2,14.4,17.6,E,,77.5,2,,101,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
008128,000019,Halstead Boilers,Halstead,Finest,,GC No47-333-06,,2001,1,2,1,2,1,2,2,23.45,23.45,E,,77.3,2,,104,1,2,160,0,0,,,0,,,,,,,,2010/Sep/30 11:12
008120,000019,Halstead Boilers,Halstead,Wickes,90,GC No47-333-09,,2001,1,2,1,2,1,2,2,23.45,23.45,E,,77.3,2,,104,1,2,160,0,0,,,0,,,,,,,,2006/Jan/17 12:55
008129,000019,Halstead Boilers,Halstead,Finest Gold,,GC No47-333-07,,2001,1,2,1,2,1,2,2,23.45,23.45,E,,77.3,2,,104,1,2,160,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001865,000097,Ferroli SpA,Ferroli,Sigma 50,,,1999,2001,1,2,1,1,1,2,2,11.4,14.7,E,,77.3,2,,101,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
002043,000005,Potterton Myson,Potterton Myson,Suprima 80,,HHT,1997,2001,1,2,1,1,1,2,2,20.1,23.4,E,,77.2,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001918,000026,Ravenheat,Ravenheat,RSF 20/20E,,GC No. 47 581 07,1996,2001,1,2,1,2,1,2,2,24.1,24.1,E,,77.1,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001919,000026,Ravenheat,Ravenheat,RSF 20/20ET,,GC No. 47 581 06,1996,2001,1,2,1,2,1,2,2,24.1,24.1,E,,77.1,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001940,000026,Ravenheat,Ravenheat,RSF 84 ET,,GC No. 47 581 28A,1999,2001,1,2,1,2,1,2,2,24.1,24.1,E,,77.1,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001939,000026,Ravenheat,Ravenheat,RSF 84E,,GC No. 47 581 27A,1999,2001,1,2,1,2,1,2,2,24.1,24.1,E,,77.1,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001989,000005,Potterton Myson,Potterton Myson,Kingfisher Mf CF 100,,HME,1997,2001,1,1,1,1,1,1,2,26.38,29.31,E,,76.9,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001991,000005,Potterton Myson,Potterton Myson,Kingfisher Mf CF 80,,HMC,1997,2001,1,1,1,1,1,1,2,20.52,23.45,E,,76.9,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001979,000005,Potterton Myson,Potterton Myson,Kingfisher Mf RS 100,,HLX,1997,2001,1,1,1,1,1,2,2,26.38,29.31,E,,76.9,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001984,000005,Potterton Myson,Potterton Myson,Kingfisher Mf RS 80,,HLV,1997,2001,1,1,1,1,1,2,2,20.52,23.45,E,,76.9,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008205,000035,Worcester Heat Systems,Worcester,24 CBi,RSF,41 311 48,2000,2001,1,2,1,1,1,2,2,14.7,23.4,E,,76.9,2,,101,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
001863,000097,Ferroli SpA,Ferroli,Sigma 30,,,1999,2001,1,2,1,1,1,2,2,5.5,8.8,E,,76.9,2,,101,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
001995,000005,Potterton Myson,Potterton Myson,Kingfisher Mf CF 40,,HLY,1997,2001,1,1,1,1,1,1,2,8.8,11.72,E,,76.8,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002039,000005,Potterton Myson,Potterton Myson,Suprima 40,,HHO,1997,2001,1,2,1,1,1,2,2,8.5,11.7,E,,76.8,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001993,000005,Potterton Myson,Potterton Myson,Kingfisher Mf CF 60,,HMA,1997,2001,1,1,1,1,1,1,2,14.65,17.58,E,,76.8,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001986,000005,Potterton Myson,Potterton Myson,Kingfisher Mf RS 60,,HLT,1997,2001,1,1,1,1,1,2,2,14.65,17.58,E,,76.8,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001987,000005,Potterton Myson,Potterton Myson,Kingfisher Mf RS 50,,HLS,1997,2001,1,1,1,1,1,2,2,11.72,14.65,E,,76.7,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001848,000005,Baxi Heating,Baxi Heating,Solo PF 3,50,GC No 41-075-06,1999,2001,1,2,1,1,1,2,2,12.02,14.65,E,,76.7,2,,101,1,1,90,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001976,000005,Potterton Myson,Potterton Myson,British Gas 60F2,,LRY,1999,2001,1,2,1,1,1,2,2,14.65,17.58,E,,76.7,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001994,000005,Potterton Myson,Potterton Myson,Kingfisher Mf CF 50,,HLZ,1997,2001,1,1,1,1,1,1,2,11.72,14.65,E,,76.7,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001975,000005,Potterton Myson,Potterton Myson,British Gas 50F2,,LRX,1999,2001,1,2,1,1,1,2,2,11.72,14.65,E,,76.7,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002027,000005,Potterton Myson,Potterton Myson,Scottish Gas 60F2,,LSE,1999,2001,1,2,1,1,1,2,2,14.65,17.58,E,,76.7,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002006,000005,Potterton Myson,Potterton Myson,Scottish Gas 50F2,,LSD,1999,2001,1,2,1,1,1,2,2,11.72,14.65,E,,76.7,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002038,000005,Potterton Myson,Potterton Myson,Suprima 30,,HHN,1997,2001,1,2,1,1,1,2,2,5.5,8.8,E,,76.6,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001935,000026,Ravenheat,Ravenheat,RSF 100E,,GC No. 47 581 25A,1999,2001,1,2,1,2,1,2,2,29.0,29.0,E,,76.6,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001922,000026,Ravenheat,Ravenheat,RSF 25/25ET,,GC No. 47 581 10,1996,2001,1,2,1,2,1,2,2,29,29,E,,76.6,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001921,000026,Ravenheat,Ravenheat,RSF 25/25E,,GC No. 47 581 11,1996,2001,1,2,1,2,1,2,2,29,29,E,,76.6,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001936,000026,Ravenheat,Ravenheat,RSF 100ET,,GC No. 47 581 26A,1999,2001,1,2,1,2,1,2,2,29.0,29.0,E,,76.6,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
008206,000035,Worcester Heat Systems,Worcester,15 CBi,RSF,41 311 47,2000,2001,1,2,1,1,1,2,2,9.0,14.7,E,,76.6,2,,101,1,1,,,0,,0,0,,,,,,,,2012/Mar/27 10:12
001985,000005,Potterton Myson,Potterton Myson,Kingfisher Mf RS 70,,HLU,1997,2001,1,1,1,1,1,2,2,17.58,20.52,E,,76.5,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001992,000005,Potterton Myson,Potterton Myson,Kingfisher Mf CF 70,,HMB,1997,2001,1,1,1,1,1,1,2,17.58,20.52,E,,76.5,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001916,000026,Ravenheat,Ravenheat,RSF 25/20E,,GC No. 47 581 09,1996,2001,1,2,1,2,1,2,2,29,29,E,,76.5,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001917,000026,Ravenheat,Ravenheat,RSF 25/20ET,,GC No. 47 581 08,1996,2001,1,2,1,2,1,2,2,29,29,E,,76.5,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
008123,000019,Halstead Boilers,Halstead,Best,50,GC No41-333-52,,2001,1,2,1,1,1,2,2,11.72,14.65,E,,76.4,2,,101,1,1,35,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002005,000005,Potterton Myson,Potterton Myson,Scottish Gas 40F2,,LSC,1999,2001,1,2,1,1,1,2,2,8.79,11.72,E,,76.3,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001974,000005,Potterton Myson,Potterton Myson,British Gas 40F2,,LRW,1999,2001,1,2,1,1,1,2,2,8.79,11.72,E,,76.3,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008118,000019,Halstead Boilers,Halstead,Wickes LW,50Ci,GC No41-333-52,,2001,1,2,1,1,1,2,2,11.72,14.65,E,,76.3,2,,101,1,1,35,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008207,000019,Halstead Boilers,Halstead,Wickes Ace,,Gc No 47 333 11,,2001,1,2,1,2,1,2,2,24,24,E,,76.2,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
008125,000019,Halstead Boilers,Halstead,Best,80,GC No41-333-56,,2001,1,2,1,1,1,2,2,17.57,23.44,E,,76.2,2,,101,1,1,35,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008184,000019,Halstead Boilers,Halstead,Ace,,Gc No 47 333 10,,2001,1,2,1,2,1,2,2,24,24,E,,76.2,2,,104,1,2,140,0,0,,,0,,,,,,,,2006/Jan/17 12:55
001730,000035,Worcester Heat Systems,Worcester,24 I,RSF,47 311 37,1998,2001,1,2,1,2,1,2,2,23.4,23.4,E,,76.1,2,,104,1,2,,,0,,,0,,,,,,,,2001/Nov/22 08:42
001749,000035,Worcester Heat Systems,Worcester,24 Cdi,RSF,47 311 30,1997,2001,1,2,1,2,1,2,2,24.0,24.0,E,,76.0,2,,104,1,2,,,0,,,0,,,,,,,,2006/Jan/17 12:55
001750,000035,Worcester Heat Systems,Worcester,24 LE,RSF,47 311 30,1998,2001,1,2,1,2,1,2,2,24,24,E,,76.0,2,,104,1,2,,,0,,,0,,,,,,,,2001/Nov/22 08:43
002022,000005,Potterton Myson,Potterton Myson,Scottish Gas 80F2,,LSF,1999,2001,1,2,1,1,1,2,2,17.58,23.45,E,,75.9,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001977,000005,Potterton Myson,Potterton Myson,British Gas 80F2,,LSA,1999,2001,1,2,1,1,1,2,2,17.58,23.45,E,,75.9,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008121,000019,Halstead Boilers,Halstead,Best,30,GC No41-333-50,,2001,1,2,1,1,1,2,2,5.86,8.79,E,,75.9,2,,101,1,1,35,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008124,000019,Halstead Boilers,Halstead,Best,60,GC No41-333-53,,2001,1,2,1,1,1,2,2,17.58,17.58,E,,75.6,2,,101,1,1,35,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008122,000019,Halstead Boilers,Halstead,Best,40,GC No41-333-51,,2001,1,2,1,1,1,2,2,8.79,11.72,E,,75.6,2,,101,1,1,35,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008119,000019,Halstead Boilers,Halstead,Wickes LW,60Ci,GC No41-333-53,,2001,1,2,1,1,1,2,2,17.58,17.58,E,,75.6,2,,101,1,1,35,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001965,000005,Potterton Myson,Potterton,Profile,50e,HBT,1988,2001,1,2,1,1,1,2,2,11.72,14.65,E,,75.4,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
008117,000019,Halstead Boilers,Halstead,Wickes LW,40Ci,GC No41-333-51,,2001,1,2,1,1,1,2,2,8.79,11.72,E,,75.3,2,,101,1,1,35,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001973,000005,Potterton Myson,Potterton Myson,British Gas 30F2,,LRV,1999,2001,1,2,1,1,1,2,2,5.86,8.79,E,,75.2,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002004,000005,Potterton Myson,Potterton Myson,Scottish Gas 30F2,,LSB,1999,2001,1,2,1,1,1,2,2,5.86,8.79,E,,75.2,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002048,000005,Potterton Myson,Potterton Myson,Puma 80 Security,,LSH,1999,2001,1,2,1,2,1,2,2,24.0,24.0,E,,75.2,2,,104,2,2,90,20,0,,,0,,,,,,,,2006/Jan/17 12:55
002049,000005,Potterton Myson,Potterton Myson,Puma 80,,LGC,1993,2001,1,2,1,2,1,2,2,24.0,24.0,E,,75.2,2,,104,2,2,90,20,0,,,0,,,,,,,,2006/Jan/17 12:55
001733,000035,Worcester Heat Systems,Worcester,80 ic,RSF,,1999,2001,1,2,1,2,1,2,2,20,20,E,,75.2,2,,104,1,2,,,0,,,0,,,,,,,,2006/Jan/17 12:55
001966,000005,Potterton Myson,Potterton,Profile,60e,HBU,1988,2001,1,2,1,1,1,2,2,14.65,17.58,E,,75.1,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
002050,000005,Potterton Myson,Potterton Myson,Puma 100 Security,,LSK,1999,2001,1,2,1,2,1,2,2,29.0,29.0,E,,74.8,2,,104,2,2,90,20,0,,,0,,,,,,,,2006/Jan/17 12:55
002054,000005,Potterton Myson,Potterton Myson,Puma 100,,LGE,1993,2001,1,2,1,2,1,2,2,29.0,29.0,E,,74.8,2,,104,2,2,90,20,0,,,0,,,,,,,,2006/Jan/17 12:55
001967,000005,Potterton Myson,Potterton,Profile,80e,HBV,1988,2001,1,2,1,1,1,2,2,17.58,23.45,E,,74.4,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001968,000005,Potterton Myson,Potterton,Profile,100e,HHF,1988,2001,1,2,1,1,1,2,2,23.5,29.3,F,,73.9,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
001964,000005,Potterton Myson,Potterton,Profile,40e,HBS,1988,2001,1,2,1,1,1,2,2,8.79,11.72,F,,71.8,2,,101,1,1,80,0,0,,0,0,,,,,,,,2012/Mar/27 10:12
016519,000005,Baxi Heating,Baxi Heating,Solo 2,40 RS,4107777,1994,2001,1,2,1,1,1,2,1,9.09,11.72,,,65,3,,0,2,1,,,0,,,,,,,,,,,2010/Sep/13 17:32
016518,000005,Baxi Heating,Baxi Heating,Solo 2,30 RS,4107776,1994,2001,1,2,1,1,1,2,1,6.15,8.79,,,65,3,,0,2,1,,,0,,,,,,,,,,,2010/Sep/13 17:32
016521,000005,Baxi Heating,Baxi Heating,Solo 2,60 RS,4107779,1994,2001,1,2,1,1,1,2,1,14.95,17.58,,,65,3,,0,2,1,,,0,,,,,,,,,,,2010/Sep/13 17:32
016520,000005,Baxi Heating,Baxi Heating,Solo 2,50 RS,4107778,1994,2001,1,2,1,1,1,2,1,12.02,14.65,,,65,3,,0,2,1,,,0,,,,,,,,,,,2010/Sep/13 17:32
016533,000005,Baxi Heating,Baxi Heating,Boston 2,50 RS,4107786,1995,2001,1,1,1,1,1,2,1,12.02,14.65,,,55,3,,0,2,1,,,0,,,,,,,,,,,2010/Sep/13 17:32
016540,000005,Baxi Heating,Baxi Heating,Boston 2,70 OF,4107783,1995,2001,1,1,1,1,1,1,1,17.88,20.51,,,55,3,,0,2,1,,,0,,,,,,,,,,,2010/Sep/13 17:32
016539,000005,Baxi Heating,Baxi Heating,Boston 2,60 OF,4107782,1995,2001,1,1,1,1,1,1,1,14.95,17.58,,,55,3,,0,2,1,,,0,,,,,,,,,,,2010/Sep/13 17:32
016541,000005,Baxi Heating,Baxi Heating,Boston 2,80 OF,4107784,1995,2001,1,1,1,1,1,1,1,20.81,23.45,,,55,3,,0,2,1,,,0,,,,,,,,,,,2010/Sep/13 17:32
